CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 282 UN 0 OV 0 
EV 252 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 296 UN 0 OV 0 
EV 253 
CH 0 ADC 48 UN 0 OV 0 
CH 0 ADC 344 UN 0 OV 0 
EV 254 
CH 0 ADC 50 UN 0 OV 0 
CH 0 ADC 357 UN 0 OV 0 
EV 255 
CH 0 ADC 31 UN 0 OV 0 
CH 0 ADC 209 UN 0 OV 0 
EV 256 
CH 0 ADC 26 UN 0 OV 0 
CH 0 ADC 172 UN 0 OV 0 
EV 257 
CH 0 ADC 30 UN 0 OV 0 
CH 0 ADC 196 UN 0 OV 0 
EV 258 
CH 0 ADC 46 UN 0 OV 0 
CH 0 ADC 327 UN 0 OV 0 
EV 259 
CH 0 ADC 48 UN 0 OV 0 
CH 0 ADC 340 UN 0 OV 0 
EV 260 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 263 UN 0 OV 0 
EV 261 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 298 UN 0 OV 0 
EV 262 
CH 0 ADC 51 UN 0 OV 0 
CH 0 ADC 364 UN 0 OV 0 
EV 263 
CH 0 ADC 50 UN 0 OV 0 
CH 0 ADC 359 UN 0 OV 0 
EV 264 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 280 UN 0 OV 0 
EV 265 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 257 UN 0 OV 0 
EV 266 
CH 0 ADC 37 UN 0 OV 0 
CH 0 ADC 255 UN 0 OV 0 
EV 267 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 289 UN 0 OV 0 
EV 268 
CH 0 ADC 46 UN 0 OV 0 
CH 0 ADC 324 UN 0 OV 0 
EV 269 
CH 0 ADC 47 UN 0 OV 0 
CH 0 ADC 339 UN 0 OV 0 
EV 270 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 318 UN 0 OV 0 
EV 271 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 287 UN 0 OV 0 
EV 272 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 263 UN 0 OV 0 
EV 273 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 266 UN 0 OV 0 
EV 274 
CH 0 ADC 40 UN 0 OV 0 
